group,lyrics_title,lyrics_text
Roupa Nova,Esse Tal De Repi En Roll," Ela não vem mais pra casa doutor, doutor Ela odeia meus vestidos Minha filha é um caso sério, doutor Ela agora está vivendo esse tal de repi enroll Repi enroll Repi enroll Se never says a word to me Doctor Clyde Strucking the stuff making a fuss He's a clever guy Doctor Clyde Got his line knows he's fine, he's repi enroll Repi enroll Repi en Ele, quem é ele? Esse tal de repi enroll Uma mosca, um mistério Uma moda que passou Ele, quem é ele? Isso ninguém nunca falou Ela não quer ser tratada, doutor E não pensa no futuro E minha filha está solteira, doutor Ela agora está lá na sala com esse tal de Repi enroll Repi enroll Tell me what's wrong with her Doctor Clyde I don't know what to do She changed her life stays out all nite Doctor Clyde it ain't rite She's about the repi enroll Repi enroll Crazy, she is crazy (Ele, quem é ele?) Crazy for the repi enroll (Esse tal de repi enroll) A new fashion, a reaction (Uma mosca, um mistério) Or a bomb that's up to explode (Uma moda que passou) Crazy, she is crazy (Ele, quem é ele?) That's the only thing that I know (Isso ninguém nunca falou) Ela dança o dia inteiro, doutor E só estuda pra passar E já fuma com essa idade, doutor Desconfio que não há mais cura pra esse tal de Repi enroll Repi enroll"
Roupa Nova,Estado De Graça," Como é bom viver Como é bom cantar Tudo de bom que nós sabemos fazer É tempo de acreditar Como é bom saber Que não somo sós Felicidade é um fruto que nós Juntos vamos semear Eu canto as cores, a luz Do sol do amanhecer Da terra do Brasil E vem mais Vou ver de perto A aventura que é A vida que o povo faz A sua criação Seu amor e paixão Como é bom viver Como é bom cantar Eu quero apenas Ver meu povo feliz Pra que eu possa ser também"
Roupa Nova,Estrela Da Manhã," É madrugada Nos teus braços encontrei abrigo Cai o sereno Me abraça e vem ficar comigo Vem trazendo um sol São intensamente azuis As cores da manhã Sob a tua luz Luz que vem dos olhos teus Não deixe a noite ir Sem dizer adeus Me dê a luz dos olhos teus Queira desculpar se for pedir demais Não vou censurar o que me fez pensar Fica um pouco mais Quero me banhar na luz dos olhos teus Queira desculpar se for pedir demais Não vou censurar o que me fez pensar Fica um pouco mais Quero me banhar na luz dos olhos teus Não deixe a noite ir sem lhe dizer adeus Estrela da manhã Fica um pouco mais Que palavras Sentimentos que se diz sem falar E quando fala São mensagens de amor do vento Vem trazendo um sol São intensamente azuis As cores da manhã Sob a tua luz Luz que vem dos olhos teus Não deixe a noite ir Sem dizer adeus Me dê a luz dos olhos teus Queira desculpar se for pedir demais Não vou censurar o que me fez pensar Fica um pouco mais Quero me banhar na luz dos olhos teus Não deixe a noite ir sem lhe dizer adeus Estrela da manhã Queira desculpar se for pedir demais Não vou censurar o que me fez pensar Fica um pouco mais Quero me banhar na luz dos olhos teus Fica um pouco mais, demora amanhecer Estrela da manhã"
Roupa Nova,Estrelas," Acima das estrelas há uma luz maior Estrelas chamam de esperança A luz de Deus, seu criador E por mais que contem todas elas, incontáveis seus sinais Pois deu nome a cada uma delas, e hoje rege os seus corais A glória descrita de Deus, não é comparável é mais Seu manto se estende além dos céus Sua glória reflete o seu poder Seus olhos são chamas de amor, sua voz é coragem e fé Ele é a esperança e a paz, que todos procuram nos céus Acima das estrelas há um amor maior Por você entregou seu próprio filho Que se tornou o vivo amor E ainda que você o negasse Rejeitando todo amor Uma lágrima do céu caia Entre chuvas de amor A glória descrita de Deus, não é comparavel é mais Seu manto se estende além dos céus Sua glória reflete o seu poder Seus olhos são chamas de amor, sua voz é coragem e fé Ele é a esperança e a paz, que todos procuram no céu"
Roupa Nova,Eu e Você," Amar você é bom demais Que mais posso querer Se tudo você tem melhor Pior é te perder Me perdi na luz do teu olhar Me encontrei quando encontrei você E tudo é emoção, prazer É cor, eu e você Depois do amor Quando adormecer Me leva no teus sonhos Quando acordar Quero estar com você E todo nosso amor recomeçar E tudo é emoção, prazer É cor, eu e você"
Roupa Nova,Eu Estou Apaixonado Por Você," Eu estou apaixonado por você E nem mesmo tem jeito de falar do meu amor Que é grande sim Que é tudo enfim Que existe em mim Eu estou apaixonado Eu estou apaixonado por você E não posso mais ficar distante assim do seu carinho E sei porque Tudo que faço Penso em você É que estou apaixonado Fico esperando Um minutinho Mesmo que seja Só pra ganhar um beijinho, rapidamente E depressa dizer Eu estou apaixonado Fico esperando..."
Roupa Nova,Eu Quero É Botar Meu Bloco Na Rua," Há quem diga que eu dormi de touca Que eu perdi a boca, que eu fugi da briga Que eu caí do galho e que não vi saída Que eu morri de medo quando o pau quebrou Há quem diga que eu não sei de nada Que eu não sou de nada e não peço desculpas Que eu não tenho culpa, mas que eu dei bobeira E que durango kid quase me pegou Eu quero é botar meu bloco na rua Brincar, botar pra gemer Eu quero é botar meu bloco na rua Gingar, pra dar e vender Eu, por mim, queria isso e aquilo Um quilo mais daquilo, um grilo menos disso É disso que eu preciso ou não é nada disso Eu quero é todo mundo nesse carnaval Eu quero é botar meu bloco na rua Brincar, botar pra gemer Eu quero é botar meu bloco na rua Gingar, pra dar e vender"
Roupa Nova,Falar Dos Meus Pais," Nesses anos todos, sob suas asas Eu enriqueci E tive a luz da vida E os passos pra seguir E como o vento O tempo passa tão depressa Eu cresci também Eu não sou mais de vocês Agora é a minha vez De ser alguém Vou viajar sem bagagem Deixo o amor, mas levo a coragem Eu vou seguir, de mãos vazias No peito trago a lição Sei que um dia com meus filhos Eu vou abrir meu coração E falar dos meus pais Quando a noite era um mar de pesadelos Vinham me abraçar E num sorriso aberto Com prazer de amar Fui mimado, amado, nunca vi motivos Pra me preocupar Mas meu dia chegou, eu tenho a chance de tentar De ser alguém"
Roupa Nova,Faz A Minha Cabeça," Quando quer bater não pensa na hora Quando vem do amor não escolhe lugar Torna a vida bela Abre uma janela Deixa a luz do sol entrar Vem romper na cor de toda presença Chega refletir de tanto gostar Pra ficar beleza Faz a minha cabeça Coração só quer dançar Vem, faz a minha cabeça Vem, dá um sinal de vida Vem, pára na minha Uma andorinha só não sabe o que é bom Quando vem do amor não pensa na hora Quando quer bater não escolhe lugar Perto de você o tempo dispara Basta olhar pro céu, começo a sonhar Numa noite clara Vem, minha jóia rara Faz meu coração brilhar Vem, faz a minha cabeça Vem, dá um sinal de vida Vem, pára na minha Uma andorinha só não sabe o que é bom"
Roupa Nova,"Fé Cega, Faca Amolada"," Agora não pergunto mais aonde vai a estrada Agora não espero mais aquela madrugada Vai ser, vai ser, vai ter que ser, vai ser faca amolada O brilho cego de paixão e fé, faca amolada Deixar a sua luz brilhar E ser muito tranquilo Deixar o seu amor crescer E ser muito tranquilo Brilhar, brilhar, acontecer Brilhar faca amolada Irmão, irmã, irmã, irmão De fé, faca amolada Plantar o trigo e refazer O pão de cada dia Beber o vinho e renascer Na luz de todo dia A fé, a fé, paixão e fé A fé, faca amolada O chão, o chão, o sal da terra O chão, faca amolada Deixar a sua luz brilhar no pão de cada dia Deixar o seu amor crescer na luz de todo dia Vai ser, vai ser, vai ter que ser, vai ser muito tranquilo O brilho cego de paixão e fé, faca amolada"
Roupa Nova,Feira Moderna," Tua cor é que eles olham Velha chaga Teu sorriso é o que eles temem Medo medo Feira moderna Um convite sensual Oh! telefonista A palavra já morreu Meu coração é novo Meu coração é novo E eu nem li o jornal Nessa caverna o convite É sempre igual Oh! telefonista se a distância já morreu Independência ou morte Descanse em berço forte A paz na terra, amém"
Roupa Nova,Feito Pra Sonhar," Cola o teu ouvido em minha boca Que a gente vai de vento e popa Deixa que eu fale tudo que quiser falar Transe uma hipnose, um tchan, magia Esse teu corpo me arrepia Diga que tudo isso não vai mais parar Um alguém, um encontro Mágica no olhar Um desejo, um momento Feito pra sonhar Ah, se quiser faz de conta Que o mundo agora é só você e eu Ah, fantasia tão louca Fechar os olhos e apertar teu corpo No meu"
Roupa Nova,Felicidade," Do meu coração deserto Você fez uma cidade Veloz, um amor esperto Total na cumplicidade Quando o raio do amor nos feriu A felicidade então nos sorriu Eu quero só você Longe, perto ao lado Eu só penso em estar com você Eu quero só você Sonho as noites acordado Só pensando em você Eu só penso estar com você Que seja descomplicado Feroz e na hora exata Que não exista certo e errado Na lua, na noite prata Quando o raio do amor nos feriu A felicidade então nos sorriu Eu quero só você..."
Roupa Nova,Fica Comigo," Quando o sol invade a noite E o dia já vem Eu percebo você cada vez mais Se afastando de mim O amor que era nosso E agora é só meu No silêncio o olhar é de quem traz Num só beijo um adeus Fica comigo, deixa eu provar Que os planos, nossos sonhos vão continuar Fica comigo, deixa eu dizer Que as cartas são marcadas pra mim e você Se a rotina é o motivo Que gelou seu calor Não se esqueça que sempre te quis mais E você nem ligou Se sentir que a dor de voltar atrás É menor que seu amor, não vá Se sentir que pode se arrepender É melhor o coração mandar Fica comigo, deixa eu provar Que os planos, nossos sonhos vão continuar Fica comigo, deixa eu dizer Que as cartas são marcadas pra mim e você"
Roupa Nova,Filhos," Chega pra cá Quero brincar com você Deixa eu ser muito mais Que um amigo Quero sentir a sua energia chegar Deixa eu ter um lugar no seu mundo Pegue a minha mão Segue a direção Dessa luz que eu trago pra você Só de olhar você Tô me vendo outra vez Criação, meu fruto de paixão Aprendendo a te ensinar Pra nascer de novo Aprendendo a te ensinar Pra recriar melhor Ter que esperar Se já erramos demais Que eles façam por nós um futuro Ter que explicar que não vivemos iguais Que há barreiras de cor e de crença É pensar então Que eu vou renovar Com você O amor que eu recebi Viu-se em mim alguém Outro pai também Todo amor, se inspira no amor Aprendendo a te ensinar Pra nascer de novo Aprendendo a te ensinar Pra recriar melhor Só de olhar você Tô me vendo outra vez Criação, meu fruto de paixão É pensar então Que eu vou renovar Com você O amor que eu recebi Aprendendo a te ensinar Pra nascer de novo Aprendendo a te ensinar Pra refazer melhor"
Roupa Nova,Fingir, Fingir é coisa que não dá mais Fugir adianta menos Pra resumir nunca sofrer Correr de encontro ao coração Roubar todos os segredos E desfrutar desse prazer Pra se amar basta ser como eu E ceder tanto quanto se quer Se entregar pra ver o que é o amor
Roupa Nova,Flagra," Participação: Marjore Estiano. No escurinho do cinema Chupando drops de anis Longe de qualquer problema Perto de um final feliz Se a Deborah Kerr que o Gregory Peck Não vou bancar o santinho Minha garota é Mae West Eu sou o Sheik Valentino Mas de repente o filme pifou E a turma toda ,logo, vaiou Acenderam as luzes, cruzes! Que flagra! Que flagra! Que flagra! No escurinho do cinema Chupando drops de aniz Longe de qualquer problema Perto de um final feliz Se a Deborah Kerr que o Gregory Peck Não vou bancar o santinho Minha garota é Mae West Eu sou o Sheik Valentino Mas de repente o filme pifou E a turma toda logo vaiou Acenderam as luzes, cruzes! Que flagra! Que flagra! Que flagra! No escurinho do cinema..."
Roupa Nova,Fora Do Ar," Percorri de trás pra frente o dial E nada Eu ouvi mais de mil canções no rádio E nada Ou trocou a programação Ou será que você se desligou Mudou, sumiu Saiu do ar de uma vez Que saudade de ouvir tua voz Teu silêncio me deixa louco Eu giro meu dial todo ( Não ouço você ) Eu giro meu dial ( zyz meu bem ) Eu giro meu dial todo Oh! Oh! Oh! Ah! Ah! Nem pedindo bis por telefone Que nada! Quantas cartas E todas sem resposta De nada Será falha da estação Ou deu pane em algum botão Talvez Não sei, meu bem O que fazer Pra te ouvir Que saudade de ouvir tua voz"
Roupa Nova,Frio da Solidão (part. Chitãozinho e Xororó)," Quero entender Porque razão tudo acabou Toda nossa história Transformada em dor E com um vazio A insistir dentro de mim Tudo tão errado, eu sinto Não quero aceitar o fim Se existe amor, entre nós dois Não me deixe, aqui no chão Não me deixe Aqui no chão No frio da solidão Sabe um grande amor Não é bem assim Que se desfaz Merece uma chance Pensar muito mais E sonhos que sonhamos Espalhados pelo ar Vidas divididas E como aceitar Se existe amor entre nós dois Não me deixe, aqui no chão Não me deixe Aqui no chão No frio da solidão Seus olhos, seu sorriso Eram meu paraíso A luz do sol no amanhecer Agora assim distante Não sou mais como antes Nem tenho forças pra viver Não me deixe, aqui no chão No frio da solidão Sabe um grande amor Não é bem assim Que se desfaz Merece uma chance (Só uma chance) E nada mais E sonhos que sonhamos Espalhados pelo ar Vidas divididas (Como aceitar) Como aceitar Se existe amor, entre nós dois Não me deixe, aqui no chão Não me deixe Aqui no chão No frio da solidão Eu não sei Viver sem teu amor Eu não sei (Não posso ficar sem você) Viver sem teu amor Não sei mais (Não sei e nem quero ficar) Viver sem teu amor Não sei mais (Não sei e nem quero viver) Viver sem teu amor (Viver sem teu amor) Sem o teu amor"
